Checked,Tags,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,MS2,Group Area: brain_163_pos,Group Area: brain_68_pos,Group Area: brain_6_pos,Group Area: brain_53_pos,Group Area: brain_187_pos,Group Area: brain_60_pos,Group Area: brain_21_pos,Group Area: brain_5_pos,Group Area: CONTROL_2_pos,Group Area: GT17_cc_1_pos,Group Area: GT17_c3_1_pos,Group Area: GT17_cc6_pos,Group Area: GT17_c3_5_pos,Group Area: GT17_cc5_pos,Group Area: GT17_c3_6_pos,Group Area: GT17_cc4_pos,Group Area: GT17_c3_3_pos,Group Area: GT17_cc3_pos,Group Area: GT17_c3_2_pos,Group Area: GT17_cc2_pos,Group Area: GT17_c3_4_pos,Group Area: CONTROL_1_pos
FALSE,,,C20 H43 N10 O16 P S2,Full match,No results,No results,No results,0.16,774.20388,1.621,6355210.974,0,0,,,DDA for other ion,3718210.089,3862479.533,3235661.096,5274714.578,3261190.225,4507735.309,3237228.313,3591654.037,26933.94172,3752845.066,5473173.081,1882771.77,2982655.034,3078193.041,6355210.974,2601462.142,3140565.544,901628.3415,1587310.82,2459291.62,3328558.405,30433.76194
FALSE,,,C85 H111 N8 O10 P3 S2,Full match,No results,No results,No results,0,1560.70774,2.88,6339704.513,0,0,,,DDA for other ion,6287132.982,3648515.09,4852106.733,4822573.483,1692668.869,6339704.513,5324145.841,2168060.915,27096.31759,51902.26536,57852.9931,56270.86437,64079.20771,59963.77568,76653.03382,57062.6491,60847.43769,66860.08733,63257.45139,82202.53263,61319.5403,34048.85293
FALSE,,,C32 H39 N3 O3 P2 S,Full match,No results,No results,No results,2.49,607.22025,6.59,6322020.303,0,0,,,DDA for other ion,6177709.118,3979184.337,5953352.681,4289681.29,6322020.303,5396906.515,3537124.81,5088047.807,52531.24623,79671.44668,84436.97448,136435.8304,88696.51718,66621.6583,62680.07379,67035.84262,58053.40528,57053.93673,61424.93391,55313.36119,53297.51105,44533.32968
FALSE,,,C21 H43 N O8 P2,Full match,No results,No results,No results,1.93,499.24736,6.098,6319491.429,0,0,,,DDA for other ion,5551772.682,4864891.825,5494292.558,5730018.105,5292224.267,6319491.429,5738629.286,3940849.548,168442.1315,74003.02326,108912.0706,87007.63544,100820.6757,114435.7265,94685.32272,91952.69746,103883.4172,166618.22,87999.67164,111587.0352,99354.93361,230816.8231
FALSE,,,C5 H3 Cl3 N O15 P3 S2,Full match,No results,No results,No results,0.04,578.72228,0.618,6299890.099,0,0,,,No MS2,334396.1366,380376.5548,409759.0807,381260.9665,367028.9409,389775.8808,419536.4836,407745.4426,54108.15888,2594467.775,2477906.855,4438686.703,2993971.313,3444217.907,1621016.477,4236287.691,4892079.183,6299890.099,4281523.357,3829605.443,4356490.076,46571.07003
FALSE,,,C33 H69 N7 O4 P2,Full match,No results,No results,No results,2.67,689.49047,6.713,6282521.231,0,0,,,DDA for preferred ion,6282521.231,66876.62486,97451.35295,84352.70549,540945.6045,116709.5378,147240.0277,92392.34585,41707.95938,56111.08572,79385.94726,61636.44251,72744.18885,75499.21611,64646.18696,68670.15697,59790.64983,61816.60971,50548.95874,70674.71002,57393.57188,34725.10126
FALSE,,,,No results,No results,No results,No results,,403.67859,0.595,6280003.497,0,0,,,DDA for preferred ion,190559.5133,191574.9472,185541.8626,167267.5298,175661.9294,201953.0857,192039.8204,111997.384,299263.0569,2720902.702,3401219.76,3016856.945,5649632.107,2973438.713,3808215.933,2970354.532,5717111.616,3848323.808,6280003.497,3410159.459,5125109.203,319623.2269
FALSE,,,C14 H17 N,Full match,No results,No results,No results,-1.22,199.13586,3.918,6279423.297,0,0,,,DDA for preferred ion,1230728.075,1235675.921,907675.3251,1662421.569,873599.0791,1218036.681,2047416.332,949521.0358,1126590.907,3146971.378,2799719.827,1132969.212,1186152.269,1869574.279,6279423.297,2641448.092,910282.1104,969738.5682,781844.0061,3606818.053,817381.1671,806442.1532
FALSE,,,C19 H35 N8 O2 P3 S,Full match,No results,No results,No results,3.71,532.18363,2.785,6278327.981,0,0,,,DDA for other ion,3759171.453,3014260.538,4201193.269,3344435.689,3391013.514,4309068.458,4458734.931,6278327.981,37027.99193,117203.399,245820.5858,123175.7177,306873.4218,417788.219,151327.5489,111662.9358,290531.4432,147373.3568,117160.4255,132637.2815,181501.8241,43472.62579
FALSE,,,C11 H27 N7 O10 P2 S2,Full match,No results,No results,No match,1.29,543.0743,0.698,6267846.995,1,0,,,No MS2,1724079.286,1640567.636,1692235.638,1731366.179,1684259.374,1792859.985,1745815.113,1782783.697,33635.42838,2026553.6,5533463.608,2840112.519,6267846.995,2822427.671,4770502.724,3522422.428,4622049.217,2336102.41,4619991.215,2932350.158,5121227.913,24177.40335
FALSE,,,C4 H11 N O6,Full match,No results,No results,No results,-4.56,169.05787,0.676,6265238.982,0,0,,,DDA for preferred ion,1109031.903,1055312.167,1393571.272,1113719.273,1083417.332,1153275.802,1123013.7,1769274.129,26419.73473,4741503.242,2827382.103,1559019.248,2901121.371,1883413.126,6265238.982,1587630.973,2487958.647,755232.174,2925011.516,3187581.05,2477888.426,16375.42398
FALSE,,,C5 H12 O10,Full match,No results,No results,No results,2.94,232.04373,1.621,6229621.641,0,0,,,No MS2,69311.70827,65756.9306,71098.11331,82422.04889,57991.00344,71694.92854,62901.6765,59582.7462,24083.35464,2280493.47,5853588.384,5414043.037,4443781.773,3965765.101,5665079.92,4938112.943,5311186.279,2918137.351,6229621.641,4245944.566,4698195.601,27212.76704
FALSE,,,C22 H20 Cl2 N5 O17 P3,Full match,No results,No results,No results,0.35,788.94469,0.642,6228497.674,0,0,,,No MS2,532767.653,431699.557,429098.0185,405855.0358,518319.161,551387.7509,429357.5219,557339.5093,22709.92749,4896994.253,2925900.298,6228497.674,3187044.546,4822910.973,2327684.816,4989302.007,3539408.081,5355642.389,4445399.247,5391664.912,4725376.496,15366.69037
FALSE,,,C25 H34 N4 O S,Full match,No results,No results,No results,3.86,438.24702,6.058,6221234.122,0,0,,,DDA for other ion,1709844.031,1695173.973,2545075.644,2559183.418,1684824.287,2549667.455,2646696.937,3580612.976,4779084.837,943798.5206,1591809.274,1431117.708,2103885.899,1935668.019,1737755.498,1519632.045,2216462.105,2354625.896,1482796.278,2552263.504,1709414.445,6221234.122
FALSE,,,C7 H18 N4 O3 S3,Full match,No results,No results,No match,3.73,302.05523,6.484,6206174.652,2,0,,,DDA for preferred ion,4341250.465,4544086.143,4401556.746,5016596.472,4988437.329,4920116.906,5029179.654,5109839.908,5835287.51,5690171.004,5889494.082,6206174.652,5741485.102,5901859.324,5398552.999,5682601.754,5824482.365,5427060.502,5842682.947,6151431.524,5719276.593,6150258.887
FALSE,,,C27 H37 O18 P3 S,Full match,No results,No results,No results,0.28,774.09156,0.688,6194337.3,0,0,,,No MS2,1485147.674,6194337.3,1438563.818,4189707.664,3111459.025,2089071.094,1546114.598,5621841.119,28823.98368,915060.4705,686547.0206,576233.7449,684415.0475,555724.4528,721489.6736,488620.7724,605908.9631,530754.5664,531594.1213,617434.8837,548185.8575,20718.90007
FALSE,,,C30 H47 N3 O7 S,Full match,No results,No results,No results,-2.32,593.31209,6.571,6173701.552,0,0,,,DDA for preferred ion,2687278.715,6173701.552,2324887.258,2031502.718,1751225.127,4954364.799,977147.938,1635372.684,36410.40835,69780.8716,56929.65743,66367.76377,69562.7896,78346.77367,119649.9745,65633.70826,38863.0233,40058.44948,36046.80981,72112.74989,117038.6864,31267.53804
FALSE,,,C5 H7 N7 O6 S2,Full match,No results,No results,No results,4.78,324.99147,0.621,6173342.912,0,0,,,DDA for other ion,472254.2436,537190.5429,578686.305,538439.562,518340.2434,550464.8338,592494.5388,575842.5247,49703.29248,6173342.912,4719908.899,4856126.706,5423700.414,5740042.328,4579317.924,4815397.928,5244413.556,3674663.435,4379471.751,5095992.115,3484916.071,34345.77947
FALSE,,,C5 H12 Cl O16 P,Full match,No results,No results,No results,-0.13,393.9551,0.616,6171399.915,0,0,,,No MS2,5673263.834,3865674.421,4286548.696,3790952.433,6171399.915,5479077.357,4050325.195,4101270.106,63973.37967,217023.3136,292676.0046,229080.334,306555.8303,240253.5583,278410.5683,250264.8591,287181.2772,255194.7623,262660.3856,248317.7169,231029.2664,55062.09797
FALSE,,,C26 H58 N O11 P3,Full match,No results,No results,No match,0.72,653.32274,8.409,6150885.694,1,0,,,DDA for preferred ion,2421745.771,2353167.869,2536293.26,3069106.366,4089592.893,4461074.372,4175111.663,3853257.279,3455286.036,3211424.434,3085932.706,3048141.082,3592660.178,3233166.98,3084466.035,3947057.955,3847630.567,4703435.201,4160474.325,5719835.586,6150885.694,4939793.389
FALSE,,,C25 H53 N O5 P2,Full match,No results,No results,No results,-3.42,509.33815,8.106,6135477.609,0,0,,,DDA for preferred ion,1130315.071,540017.8505,353962.4643,715496.3438,383296.3197,119644.5243,901830.6284,90817.64551,198252.873,1185705.449,5337039.092,626716.151,2445710.245,2444317.559,520704.0335,3331669.464,542263.9645,6135477.609,142301.0009,1715398.842,629802.0908,568580.2492
FALSE,,,C12 H14 N6 O4,Full match,No results,No results,No results,-0.7,306.10744,3.409,6133449.081,0,0,,,DDA for preferred ion,5530526.297,1271583.773,2947395.247,2337318.128,3963624.525,6133449.081,4704647.921,2517453.454,2497368.967,1069250.139,1370225.116,1455153.689,884647.9679,1297119.744,1682539.744,1479003.802,4082397.728,762980.4429,905563.367,1943427.225,693807.0536,883610.9477
FALSE,,,C25 H4 Cl N O15,Full match,No results,No results,No results,-2.05,592.92573,0.623,6133087.852,0,0,,,No MS2,4933618.287,3047638.782,5601612.429,3968920.077,3307621.322,6133087.852,6071705.983,3255729.503,61834.37424,322499.675,434920.6304,340416.5757,455546.2452,357020.1431,413721.9928,371897.0759,426755.3887,379222.9809,390317.0014,369003.5954,433702.2235,42728.55329
FALSE,,,C30 H26 N8 O15 P2 S2,Full match,No results,No results,No results,-0.05,864.04338,0.645,6111083.312,0,0,,,No MS2,535734.4067,434103.506,431487.4806,408115.0677,521205.4573,554458.1919,431748.4291,560443.0931,22836.3893,3708191.589,4864353.319,5158346.309,5253306.801,6111083.312,5723848.787,4385528.421,5022011.563,5317460.936,5336677.963,5169787.458,4822678.7,15452.26086
FALSE,,,C H2 Cl N6 O18 P S,Full match,No results,No results,No results,-0.04,483.85722,0.608,6096303.575,0,0,,,No MS2,5850513.018,3734481.216,2843859.134,4693923.956,6096303.575,4202514.232,1712675.659,3727199.544,156471.0751,234111.6495,315721.2056,247118.0353,330693.9237,259171.0352,300332.5141,269970.6221,309793.8254,275288.7041,283342.1678,267870.1627,249220.4259,142451.9086
FALSE,,,C23 H48 N5 O3 P,Full match,No results,No results,No match,-0.18,473.34939,6.643,6091420.724,2,0,,,DDA for preferred ion,2079667.424,2894420.439,5215369.497,5564577.724,1632276.24,6091420.724,5469468.454,5144471.173,44299.59426,406512.2865,1150441.516,393000.966,1125445.566,879323.3753,1137598.528,673612.3894,731952.0436,442421.0097,1051355.315,695427.9948,821492.2562,39136.81822
FALSE,,,C21 H27 N O13 P2 S,Full match,No results,No results,No results,0.93,595.06839,1.284,6086794.326,0,0,,,No MS2,3166367.26,2995722.416,6086794.326,3102015.488,4010060.286,4466173.734,4901576.039,6009000.373,24900.76973,79255.11001,121079.6724,92892.75742,131493.5819,96393.11781,102426.2226,79785.55605,95944.22943,86833.0052,112842.077,92097.36769,111478.8956,21943.65553
FALSE,,,C3 H4 Cl3 N7 O2 P2,Full match,No results,No results,No results,3.37,336.89786,0.614,6070290.488,0,0,,,No MS2,284442.8932,323554.5986,348547.8619,324306.8939,312200.8971,331549.821,356864.6828,346835.0279,46025.29627,2296770.591,2530842.427,6070290.488,3295284.233,2939575.86,2754807.214,4773776.837,4955461.192,5658936.258,5016395.373,4240822.225,4945308.639,39614.12364
FALSE,,,C22 H26 N4 O2 P2 S,Full match,No results,No results,No results,2.18,472.1262,3.055,6069916.757,0,0,,,DDA for preferred ion,2152820.323,2155122.771,6069916.757,4688160.4,1796131.462,4752572.026,4367593.536,5073437.589,27500.28332,75651.5249,104342.2837,63073.57181,129178.1099,189201.3837,114576.8992,56340.00476,76601.38363,64529.2417,53078.42979,68562.90592,91520.48428,32318.03233
FALSE,,,,No results,No results,No results,No results,,673.1331,0.708,6069910.84,0,0,,,No MS2,5066005.375,6069910.84,5224693.937,3274127.539,4562495.054,4077337.851,5675161.215,3432374.9,33519.89767,1863179.254,1058614.571,892184.4688,1975634.506,1304311.139,1459690.465,819791.188,1018916.902,1817905.498,1270713.01,1533428.668,676502.6906,24094.35899
FALSE,,,C20 H33 N5 O6,Full match,No results,No results,No results,-0.36,439.24293,2.911,6048786.945,0,0,,,DDA for preferred ion,3904124.857,1216600.785,5941448.799,4280940.303,3623791.367,6048786.945,4778037.912,4942337.37,35346.97888,494126.3903,780846.2493,513112.2086,818635.8587,750813.9696,954267.5158,593977.573,598156.7662,820733.8745,782095.1653,784572.4908,769880.8676,47866.39958
FALSE,,,C13 H22 N2 O2,Full match,No results,No results,No results,-0.4,238.16803,2.316,6043182.752,0,0,,,DDA for preferred ion,2479226.772,1364006.112,4538567.528,2761612.735,1784411.503,3154972.927,2195588.163,4664620.86,803511.9295,4833891.769,3853155.246,4453547.622,4182642.84,3294183.284,4431224.532,6043182.752,3952859.62,4509818.368,3610873.388,4858529.148,4310573.922,1704251.215
FALSE,,,C59 H94 N5 O14 P,Full match,No results,No results,No results,-0.06,1127.65342,3.363,6041921.475,0,0,,,DDA for other ion,534999.2284,6041921.475,595956.4563,1349064.334,326986.3614,1124807.575,562888.8772,1197131.222,17738.35492,27429.23609,28266.61078,32436.40781,29074.80501,34191.52013,34192.67062,32464.39043,35427.40232,35043.15637,32130.30632,35071.57679,27416.26227,18658.31197
FALSE,,,C22 H40 Cl N7 O3 S3,Full match,No results,No results,No results,-1.69,581.20334,6.604,6031383.462,0,0,,,DDA for other ion,3836548.831,2992684.813,4777149.207,2959004.211,5169771.956,6031383.462,4069294.323,5835706.789,41452.45241,43000.41779,255932.7857,104694.8727,269889.6127,179753.6246,290049.4312,161233.1569,168271.3191,222417.3367,145731.3227,487084.7161,138870.7801,34019.96896
FALSE,,,,No results,No results,No results,No results,,288.65187,7.149,6026059.916,0,0,,,No MS2,4970888.791,2783275.343,6026059.916,4044718.758,4146892.196,5638923.852,3822017.571,4997049.444,52713.19704,68325.17713,564164.3245,58411.86814,1149284.233,234230.4351,737296.4798,90960.54287,589782.5874,250287.2755,52271.6436,193200.7806,125320.7705,47904.80811
FALSE,,,C2 H5 N6 O4 P,Full match,No results,No results,No results,01.03,208.0112,0.649,6007164.153,0,0,,,No MS2,923670.3512,748446.493,917086.5737,896884.2042,898620.7005,955952.402,744386.0581,966271.0892,35524.67231,2778321.152,5124321.796,3501306.343,5174428.887,3203643.815,4341174.976,3529119.806,6007164.153,3370414.356,5333028.259,3172424.422,5332775.709,26641.55043
FALSE,,,C38 H76 N5 O14 P,Full match,No results,No results,No results,-0.82,857.51194,2.53,6003042.016,0,0,,,DDA for other ion,308098.6061,102679.5765,65786.8608,187380.5608,34915.94214,102950.8958,140286.8812,6003042.016,21075.02113,46799.88704,49059.7728,38257.46735,55849.1427,52551.97841,59097.02268,36209.42617,53790.29836,47147.26061,49966.50212,41413.95583,41811.68057,22604.9095
FALSE,,,C28 H31 N O S,Full match,No results,No results,No match,2.49,429.2137,5.692,5995788.194,1,0,,,No MS2,4004464.098,1533723.042,4419456.647,3537952.881,4610321.597,5995788.194,4732868.155,2676686.851,4568125.012,3513882.712,3897386.7,3303765.562,2786264.657,4060320.584,4606634.838,3651340.394,5496466.593,2144789.294,2827524.704,2192000.524,2609947.154,3227170.778
FALSE,,,C8 H6 Cl N6 O12 P3,Full match,No results,No results,No results,-0.69,505.89416,0.623,5992868.791,0,0,,,No MS2,5049095.295,3181528.808,3163217.743,5879129.7,5992868.791,3552414.798,3015760.256,4453091.034,71990.1184,375467.3686,506352.4628,396326.9604,530365.6508,415657.5156,481672.1381,432977.8519,496846.153,441506.9714,454423.0857,429609.143,399698.7664,49746.33686
FALSE,,,C38 H49 O16 P S2,Full match,No results,No results,No results,0.15,856.22009,1.514,5976229.269,0,0,,,No MS2,5323870.73,3934605.499,4738819.45,4244462.189,3508134.104,5976229.269,3786116.276,4099291.772,28662.92528,175113.4551,521180.4275,272349.9627,237880.3048,369203.0828,386265.5667,167308.5895,165879.463,287508.2628,180541.2915,232264.798,330998.4777,27511.38657
FALSE,,,C5 H18 N5 O14 P3,Full match,No results,No results,No results,-1.7,465.00552,0.679,5966869.326,0,0,,,No MS2,1641753.291,1562229.381,1611430.2,1648692.23,1603834.808,1707249.663,1662451.217,1697654.525,39049.66029,5820611.335,4177699.88,2409279.86,988222.0451,5966869.326,5624440.076,4044816.36,806238.5118,1129717.716,1457107.245,4474797.042,2731662.801,23745.74135
FALSE,,,,No results,No results,No results,No results,,529.64539,0.594,5960235.292,0,0,,,No MS2,263171.4581,264573.8191,256241.8516,231004.1569,242597.2092,278906.506,265215.8303,289261.7242,4813702.827,4632547.1,3535390.712,5760509.258,3804027.03,4588966.95,3271622.106,5960235.292,3241483.478,3399834.322,3726474.051,4525287.011,5011667.512,3320233.553
FALSE,,,C80 H117 N2 O15 P3 S4,Full match,No results,No results,No results,0.03,1566.655,5.685,5952129.162,0,0,,,No MS2,2851153.627,301979.8799,2281760.484,1060952.835,3010294.442,5952129.162,5847920.138,1724382.91,3697020.927,1303773.693,1944043.756,2321914.551,347190.7278,1860043.573,2167016.361,1669060.454,3051445.689,647309.709,1665179.726,554930.4725,879861.7495,1567975.806
FALSE,,,C17 H26 N6 O5 S,Full match,No results,No results,No match,0.07,426.16857,02.02,5929041.894,9,0,,,DDA for preferred ion,896325.4578,4435490.654,3836841.07,4282083.375,624564.0105,5929041.894,2318549.563,1914454.134,22697.54107,38216.3588,56254.25878,70600.43956,68612.12006,40052.11345,56064.64876,63457.28689,75645.84685,41968.79521,129019.8377,41068.1512,73029.07321,23649.64416
FALSE,,,C10 H11 Cl N8 O11,Full match,No results,No results,No results,0.43,454.02378,0.617,5912094.376,0,0,,,No MS2,557174.8278,633787.9485,682745.4632,635261.5657,611547.9951,649449.2175,699036.6886,679390.3154,76319.4403,3064529.268,5251035.903,4314147.141,5908026.054,4054093.762,5912094.376,4706578.317,5414110.63,3726922.366,5001311.41,5566804.777,5150906.19,61319.68191
FALSE,,,C11 H12 Cl N5 O13 P2 S,Full match,No results,No results,No results,0.02,550.93162,0.676,5907514.39,0,0,,,No MS2,1060181.314,1008827.822,1040599.825,1064662.214,1035695.012,1102476.359,1073547.241,1096280.187,25255.9994,2813742.985,1687136.233,4580812.963,515925.0696,2707094.957,1211554.543,3040470.084,1543483.726,4292256.836,1957875.451,5907514.39,3383544.788,15654.12001
FALSE,,,C6 H7 Cl N2 O9 P2 S,Full match,No results,No results,No results,-4.65,379.90183,0.605,5891472.057,0,0,,,DDA for preferred ion,4854215.777,3665646.612,3485196.164,5262910.382,5891472.057,5057754.506,3784540.467,4899035.275,170694.8738,255393.2633,344421.4296,269581.9776,360755.223,282730.6397,327633.8491,294511.949,337955.2286,300313.4643,309099.0176,292220.55,271875.4833,155401.3134
FALSE,,,C15 H25 N3 O7 S,Full match,No results,No results,No match,-1.54,391.14072,2.569,5889902.416,1,0,,,DDA for preferred ion,4879155.113,1225725.851,4031820.444,4305176.649,5469569.899,2820274.037,3434715.515,5889902.416,28615.49458,246969.1682,536963.6467,406890.3215,502730.783,1462898.639,502004.0752,230747.8845,207134.2474,270776.986,299140.3875,305232.3756,386209.9197,33489.95973
FALSE,,,C62 H108 N3 O9 P3 S,Full match,No results,No results,No results,0.08,1163.702,06.06,5887886.1,0,0,,,DDA for other ion,212293.5676,92241.57115,466721.7095,146454.9001,265706.0446,401507.9206,573941.716,972584.2576,2750542.966,39767.70488,141087.8472,241555.0276,302455.4876,300306.2607,64903.68069,81615.17847,118464.4395,418770.2342,82531.93938,541556.2583,71598.73543,5887886.1
FALSE,,,C45 H75 N9 O11 P2,Full match,No results,No results,No results,0.04,979.50616,2.634,5869625.374,0,0,,,DDA for other ion,70561.17698,88854.74176,84330.87949,71594.58157,65149.73278,79247.34154,75889.39793,84707.96498,19751.07648,4141834.075,5869625.374,4470539.045,4563722.489,5326108.228,4907708.008,5334043.366,4966039.989,3220685.164,4788333.012,5685961.639,4322643.247,23922.50341
FALSE,,,C3 H6 Cl N4 O P3 S2,Full match,No results,No results,No results,-4,305.88722,12.028,5862653.111,0,0,,,No MS2,556036.5368,755825.0618,751495.6701,1193190.145,1767796.863,1829796.246,2516497.327,2556119.322,2482466.336,2652173.676,2307914.696,2494757.549,2678605.408,2976302.401,2406055.169,2693599.581,2879513.241,3462793.238,3881378.907,5005528.38,4502077.185,5862653.111
FALSE,,,C17 H21 N2 O7 P3 S,Full match,No results,No results,No results,-0.16,490.02815,3.623,5860830.864,0,0,,,DDA for other ion,256427.9454,211323.291,238881.8225,270624.5964,240582.4121,95820.77375,88466.41354,196307.8698,31079.30931,1637131.175,1688271.748,3046632.033,1564507.355,2722833.68,3919047.591,2191062.914,1811608.949,3577489.011,2187355.14,5860830.864,2203642.05,31640.04446
FALSE,,,C18 H8 N7 O P S,Full match,No results,No results,No results,-2.38,401.02391,3.952,5844945.031,0,0,,,DDA for preferred ion,108333.5635,118179.4865,130230.8268,116155.8202,109472.0547,186909.2052,5844945.031,96224.09089,50761.14353,79180.83123,76158.93454,89037.57444,100400.1096,90695.80163,105313.3594,86406.24756,77001.15183,114277.8762,75117.42936,121264.3345,82807.71339,59058.4476
FALSE,,,C22 H29 N8 O8 P S,Full match,No results,No results,No results,-0.42,596.15642,2.194,5830669.378,0,0,,,DDA for preferred ion,63225.28015,86154.28276,81965.37127,60437.69883,59034.13905,69634.71173,66834.29784,58355.17961,16958.51588,348445.2639,3006753.351,2079774.487,5830669.378,2167740.165,3262038.767,1658802.087,5525225.518,3617902.009,3767694.118,2963041.531,3501775.434,20760.16221
FALSE,,,C6 H12 Cl2 N3 O6 P3 S2,Full match,No results,No results,No results,-1.25,448.87518,0.627,5822994.348,0,0,,,DDA for preferred ion,375381.5073,426997.5304,459981.335,663727.4444,412013.9618,437548.8878,470957.1085,457720.8947,152455.1074,3684172.636,3136178.945,5594897.265,2516232.371,4964489.295,2353952.157,5822994.348,3016293.665,3665951.712,2884424.932,4770761.037,4080471.426,27300.48622
FALSE,,,C9 H20 N2,Full match,No results,No results,No results,-0.71,156.16254,0.594,5812203.044,0,0,,,DDA for preferred ion,265989.2454,511151.473,657612.089,310624.7215,245194.7072,313640.556,268055.5068,292358.861,5812203.044,548961.8535,507818.66,674279.1028,674851.7993,840396.1467,1490607.074,788041.9274,1036774.85,501146.2855,549275.7194,558147.3243,1377995.388,1759324.366
FALSE,,,C65 H93 N10 O14 P,Full match,No results,No results,No results,-0.23,1268.66074,2.841,5809782.006,0,0,,,DDA for other ion,2111813.895,128028.5393,3206895.348,2315783.431,4892663.313,2094499.298,2492157.844,5809782.006,23494.33404,42929.63339,58812.89378,52750.2696,61600.87905,54635.75739,66512.97303,58957.29937,59329.08171,84687.61202,61205.75875,65224.44172,56887.02258,23545.46083
FALSE,,,C36 H67 N7 O3 P2,Full match,No results,No results,No results,3.99,707.48088,7.222,5766589.043,0,0,,,DDA for preferred ion,1614096.53,224887.1902,343007.6725,361393.8129,536481.0618,327997.8669,604970.8732,608134.5103,318296.9546,1487665.088,489939.7167,301594.4971,275836.761,747540.7232,516007.2324,406936.5482,641098.1788,239150.1873,1093387.206,5766589.043,430264.7555,2302648.627
FALSE,,,C23 H42 N2 O4,Full match,No results,No results,No results,-2.4,410.31347,7.597,5764765.267,0,0,,,DDA for preferred ion,2960045.954,5764765.267,3611233.866,4554562.9,2385316.725,4114375.721,3649302.382,3447655.384,55008.96311,147067.418,795145.8851,671428.3975,844087.5781,777608.6483,648204.8324,1006197.389,912264.3724,792028.5219,319148.6515,285814.3366,646155.9934,51188.99527
FALSE,,,C42 H34 N4 O3 S2,Full match,No results,No results,No results,-2.16,706.20571,5.693,5739517.509,0,0,,,No MS2,2779493.075,1183168.943,2177064.21,2173188.771,2898931.38,3136484.455,3234717.547,2066785.193,2699240.99,2287983.166,3956129.787,5739517.509,2905697.49,3194377.286,4394814.106,4183742.944,5397596.236,2937714.599,4522204.671,4883408.967,3744092.801,1681761.707
FALSE,,,C16 H25 N4 O4 P,Full match,No results,No results,No match,0.92,368.16168,7.927,5721232.081,5,0,,,DDA for preferred ion,1266753.083,647317.8623,1265531.459,2288219.169,3719751.733,5721232.081,5377391.392,2634744.274,2894127.639,2462435.296,2912679.347,3194024.491,1938514.77,2933688.557,3936815.181,3442839.906,4745528.018,2257702.173,3945174.068,4142476.65,2817149.29,2202652.024
FALSE,,,C8 H15 O9 P,Full match,No results,No results,No results,-3.1,286.04448,0.59,5719903.166,0,0,,,No MS2,3020615.802,3693338.555,5719903.166,1508726.768,1553633.876,2671007.33,2518406.723,3745591.761,63102.7769,65904.45968,64933.9562,73691.19328,69759.65879,69420.12349,65273.18824,74273.82751,73855.57996,75050.02165,74211.04349,68640.22735,62560.90927,57449.02694
FALSE,,,C21 H35 N2 O7 P3 S,Full match,No results,No results,No results,-1.78,552.1368,1.717,5710300.543,0,0,,,DDA for preferred ion,96975.79961,275140.8038,195383.2845,443759.3644,72643.07497,297922.9516,255056.5975,190494.861,27962.66756,4087635.45,3383594.32,5491129.921,3390370.808,3876699.943,2646307.936,4976332.284,4094199.102,5710300.543,1971699.787,4360217.349,3712764.14,39854.92844
FALSE,,,C7 H16 N2 O4,Full match,No results,No results,No results,-0.38,192.11093,0.612,5704108.621,0,0,,,DDA for preferred ion,1284445.894,2137849.122,251158.419,2583861.862,836398.5028,2943325.284,5704108.621,3742625.447,1226548.561,127121.2536,117769.5852,119916.0828,138920.6454,117024.9358,144333.8952,129742.5675,148880.8152,132298.333,136168.6692,211856.1721,116809.5663,2866822.243
FALSE,,,C7 H10 N2 O3 S,Full match,No results,No results,No results,-0.48,202.04112,2.328,5696606.73,0,0,,,DDA for preferred ion,742970.3494,523794.2783,719020.1855,1006041.507,643373.8717,908551.8859,605878.541,385890.8131,41150.23947,861132.1826,5696606.73,1783855.835,5415682.706,3235813.155,3482885.182,2249268.463,3748198.704,3200395.626,2116000.495,1027982.973,2035231.381,45359.19322
FALSE,,,C15 H33 N8 O14 P3 S,Full match,No results,No results,No results,0.99,674.10564,0.684,5688517.983,0,0,,,No MS2,1487002.958,1414974.907,1459538.097,1493287.838,1452658.641,1546325.696,1505749.915,1537634.988,29010.25604,580818.5042,1664850.577,2437714.022,5051252.124,584332.3793,3318685.627,491778.4395,5688517.983,2279020.816,5138666.219,828036.5505,2671791.663,20852.79407
FALSE,,,C21 H9 N6 O2 P S2,Full match,No results,No results,No results,-0.73,471.99626,0.677,5624185.31,0,0,,,No MS2,961816.6645,915227.7998,944051.9649,965881.8228,939602.2255,1000187.535,973942.488,994566.2495,22912.72331,5624185.31,3086269.475,3928557.679,2352228.873,4229357.13,3891346.806,4334752.978,2366827.797,4328591.125,3401533.308,4581172.673,3706981.562,14201.7156
FALSE,,,C7 H10 N5 O10 P S,Full match,No results,No results,No results,01.01,386.98899,1.921,5616117.963,0,0,,,DDA for preferred ion,5169865.576,2144420.333,2929430.904,4165570.822,5616117.963,2327071.022,2311418.723,4186489.147,28065.65818,465515.2345,1697552.028,673071.9415,1124653.536,629389.6633,1186145.425,676069.4996,891403.9237,546674.6817,1111106.764,808779.6862,509601.7049,32480.13701
